"Plot Title: HOBOM_Flume4_100624"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 1058712, SEN S/N: 1058712)","Host Connected (LGR S/N: 1058712)","Coupler Attached (LGR S/N: 1058712)","Stopped (LGR S/N: 1058712)","End Of File (LGR S/N: 1058712)"
153,06/19/24 02:10:00  AM,25.319,,,,
154,06/19/24 02:15:00  AM,25.222,,,,
155,06/19/24 02:20:00  AM,25.222,,,,
156,06/19/24 02:25:00  AM,25.222,,,,
157,06/19/24 02:30:00  AM,25.222,,,,
158,06/19/24 02:35:00  AM,25.319,,,,
159,06/19/24 02:40:00  AM,25.319,,,,
160,06/19/24 02:45:00  AM,25.319,,,,
161,06/19/24 02:50:00  AM,25.319,,,,
162,06/19/24 02:55:00  AM,25.319,,,,
163,06/19/24 03:00:00  AM,25.319,,,,
164,06/19/24 03:05:00  AM,25.319,,,,
165,06/19/24 03:10:00  AM,25.319,,,,
166,06/19/24 03:15:00  AM,25.416,,,,
167,06/19/24 03:20:00  AM,25.416,,,,
168,06/19/24 03:25:00  AM,25.416,,,,
169,06/19/24 03:30:00  AM,25.416,,,,
170,06/19/24 03:35:00  AM,25.513,,,,
171,06/19/24 03:40:00  AM,25.513,,,,
172,06/19/24 03:45:00  AM,25.513,,,,
173,06/19/24 03:50:00  AM,25.513,,,,
174,06/19/24 03:55:00  AM,25.513,,,,
175,06/19/24 04:00:00  AM,25.513,,,,
176,06/19/24 04:05:00  AM,25.610,,,,
177,06/19/24 04:10:00  AM,25.513,,,,
178,06/19/24 04:15:00  AM,25.513,,,,
179,06/19/24 04:20:00  AM,25.416,,,,
180,06/19/24 04:25:00  AM,25.319,,,,
181,06/19/24 04:30:00  AM,25.319,,,,
182,06/19/24 04:35:00  AM,25.222,,,,
183,06/19/24 04:40:00  AM,25.222,,,,
184,06/19/24 04:45:00  AM,25.125,,,,
185,06/19/24 04:50:00  AM,25.028,,,,
186,06/19/24 04:55:00  AM,24.931,,,,
187,06/19/24 05:00:00  AM,24.931,,,,
188,06/19/24 05:05:00  AM,24.931,,,,
189,06/19/24 05:10:00  AM,24.835,,,,
190,06/19/24 05:15:00  AM,24.835,,,,
191,06/19/24 05:20:00  AM,24.738,,,,
192,06/19/24 05:25:00  AM,24.738,,,,
193,06/19/24 05:30:00  AM,24.641,,,,
194,06/19/24 05:35:00  AM,24.641,,,,
195,06/19/24 05:40:00  AM,24.545,,,,
196,06/19/24 05:45:00  AM,24.545,,,,
197,06/19/24 05:50:00  AM,24.545,,,,
198,06/19/24 05:55:00  AM,24.448,,,,
199,06/19/24 06:00:00  AM,24.448,,,,
200,06/19/24 06:05:00  AM,24.351,,,,
201,06/19/24 06:10:00  AM,24.351,,,,
202,06/19/24 06:15:00  AM,24.351,,,,
203,06/19/24 06:20:00  AM,24.255,,,,
204,06/19/24 06:25:00  AM,24.255,,,,
205,06/19/24 06:30:00  AM,24.158,,,,
206,06/19/24 06:35:00  AM,24.158,,,,
207,06/19/24 06:40:00  AM,24.158,,,,
208,06/19/24 06:45:00  AM,24.158,,,,
209,06/19/24 06:50:00  AM,24.062,,,,
210,06/19/24 06:55:00  AM,24.062,,,,
211,06/19/24 07:00:00  AM,24.062,,,,
212,06/19/24 07:05:00  AM,24.062,,,,
213,06/19/24 07:10:00  AM,24.062,,,,
214,06/19/24 07:15:00  AM,24.158,,,,
215,06/19/24 07:20:00  AM,24.158,,,,
216,06/19/24 07:25:00  AM,24.255,,,,
217,06/19/24 07:30:00  AM,24.351,,,,
218,06/19/24 07:35:00  AM,24.448,,,,
219,06/19/24 07:40:00  AM,24.448,,,,
220,06/19/24 07:45:00  AM,24.545,,,,
221,06/19/24 07:50:00  AM,24.545,,,,
222,06/19/24 07:55:00  AM,24.641,,,,
223,06/19/24 08:00:00  AM,24.738,,,,
224,06/19/24 08:05:00  AM,24.738,,,,
225,06/19/24 08:10:00  AM,24.738,,,,
226,06/19/24 08:15:00  AM,24.835,,,,
227,06/19/24 08:20:00  AM,24.835,,,,
228,06/19/24 08:25:00  AM,24.835,,,,
229,06/19/24 08:30:00  AM,24.931,,,,
230,06/19/24 08:35:00  AM,24.931,,,,
231,06/19/24 08:40:00  AM,24.931,,,,
232,06/19/24 08:45:00  AM,24.931,,,,
233,06/19/24 08:50:00  AM,24.931,,,,
234,06/19/24 08:55:00  AM,25.028,,,,
235,06/19/24 09:00:00  AM,25.028,,,,
236,06/19/24 09:05:00  AM,25.028,,,,
237,06/19/24 09:10:00  AM,25.125,,,,
238,06/19/24 09:15:00  AM,25.125,,,,
239,06/19/24 09:20:00  AM,25.125,,,,
240,06/19/24 09:25:00  AM,25.222,,,,
241,06/19/24 09:30:00  AM,25.222,,,,
242,06/19/24 09:35:00  AM,25.319,,,,
243,06/19/24 09:40:00  AM,25.319,,,,
244,06/19/24 09:45:00  AM,25.416,,,,
245,06/19/24 09:50:00  AM,25.416,,,,
246,06/19/24 09:55:00  AM,25.513,,,,
247,06/19/24 10:00:00  AM,25.513,,,,
248,06/19/24 10:05:00  AM,25.513,,,,
249,06/19/24 10:10:00  AM,25.610,,,,
250,06/19/24 10:15:00  AM,25.610,,,,
251,06/19/24 10:20:00  AM,25.708,,,,
252,06/19/24 10:25:00  AM,25.708,,,,
253,06/19/24 10:30:00  AM,25.708,,,,
254,06/19/24 10:35:00  AM,25.805,,,,
255,06/19/24 10:40:00  AM,25.805,,,,
256,06/19/24 10:45:00  AM,25.805,,,,
257,06/19/24 10:50:00  AM,25.805,,,,
258,06/19/24 10:55:00  AM,25.902,,,,
259,06/19/24 11:00:00  AM,25.902,,,,
260,06/19/24 11:05:00  AM,25.902,,,,
261,06/19/24 11:10:00  AM,26.000,,,,
262,06/19/24 11:15:00  AM,26.000,,,,
263,06/19/24 11:20:00  AM,26.000,,,,
264,06/19/24 11:25:00  AM,26.000,,,,
265,06/19/24 11:30:00  AM,26.000,,,,
266,06/19/24 11:35:00  AM,26.000,,,,
267,06/19/24 11:40:00  AM,26.000,,,,
268,06/19/24 11:45:00  AM,26.000,,,,
269,06/19/24 11:50:00  AM,26.000,,,,
270,06/19/24 11:55:00  AM,26.000,,,,
271,06/19/24 12:00:00  PM,25.902,,,,
272,06/19/24 12:05:00  PM,25.902,,,,
273,06/19/24 12:10:00  PM,25.805,,,,
274,06/19/24 12:15:00  PM,25.805,,,,
275,06/19/24 12:20:00  PM,25.708,,,,
276,06/19/24 12:25:00  PM,25.708,,,,
277,06/19/24 12:30:00  PM,25.708,,,,
278,06/19/24 12:35:00  PM,25.610,,,,
279,06/19/24 12:40:00  PM,25.513,,,,
280,06/19/24 12:45:00  PM,25.513,,,,
281,06/19/24 12:50:00  PM,25.416,,,,
282,06/19/24 12:55:00  PM,25.319,,,,
283,06/19/24 01:00:00  PM,25.319,,,,
284,06/19/24 01:05:00  PM,25.222,,,,
285,06/19/24 01:10:00  PM,25.222,,,,
286,06/19/24 01:15:00  PM,25.125,,,,
287,06/19/24 01:20:00  PM,25.125,,,,
288,06/19/24 01:25:00  PM,25.125,,,,
289,06/19/24 01:30:00  PM,25.125,,,,
290,06/19/24 01:35:00  PM,25.125,,,,
291,06/19/24 01:40:00  PM,25.125,,,,
292,06/19/24 01:45:00  PM,25.125,,,,
293,06/19/24 01:50:00  PM,25.125,,,,
294,06/19/24 01:55:00  PM,25.125,,,,
295,06/19/24 02:00:00  PM,25.125,,,,
296,06/19/24 02:05:00  PM,25.222,,,,
297,06/19/24 02:10:00  PM,25.222,,,,
298,06/19/24 02:15:00  PM,25.319,,,,
299,06/19/24 02:20:00  PM,25.319,,,,
300,06/19/24 02:25:00  PM,25.416,,,,
301,06/19/24 02:30:00  PM,25.416,,,,
302,06/19/24 02:35:00  PM,25.513,,,,
303,06/19/24 02:40:00  PM,25.513,,,,
304,06/19/24 02:45:00  PM,25.513,,,,
305,06/19/24 02:50:00  PM,25.610,,,,
306,06/19/24 02:55:00  PM,25.610,,,,
307,06/19/24 03:00:00  PM,25.610,,,,
308,06/19/24 03:05:00  PM,25.610,,,,
309,06/19/24 03:10:00  PM,25.610,,,,
310,06/19/24 03:15:00  PM,25.610,,,,
311,06/19/24 03:20:00  PM,25.610,,,,
312,06/19/24 03:25:00  PM,25.610,,,,
313,06/19/24 03:30:00  PM,25.610,,,,
314,06/19/24 03:35:00  PM,25.610,,,,
315,06/19/24 03:40:00  PM,25.610,,,,
316,06/19/24 03:45:00  PM,25.513,,,,
317,06/19/24 03:50:00  PM,25.513,,,,
318,06/19/24 03:55:00  PM,25.416,,,,
319,06/19/24 04:00:00  PM,25.416,,,,
320,06/19/24 04:05:00  PM,25.319,,,,
321,06/19/24 04:10:00  PM,25.319,,,,
322,06/19/24 04:15:00  PM,25.222,,,,
323,06/19/24 04:20:00  PM,25.222,,,,
324,06/19/24 04:25:00  PM,25.125,,,,
325,06/19/24 04:30:00  PM,25.125,,,,
326,06/19/24 04:35:00  PM,25.125,,,,
327,06/19/24 04:40:00  PM,25.028,,,,
328,06/19/24 04:45:00  PM,25.028,,,,
329,06/19/24 04:50:00  PM,25.028,,,,
330,06/19/24 04:55:00  PM,25.028,,,,
331,06/19/24 05:00:00  PM,25.028,,,,
332,06/19/24 05:05:00  PM,25.028,,,,
333,06/19/24 05:10:00  PM,25.028,,,,
334,06/19/24 05:15:00  PM,25.028,,,,
335,06/19/24 05:20:00  PM,25.125,,,,
336,06/19/24 05:25:00  PM,25.125,,,,
337,06/19/24 05:30:00  PM,25.125,,,,
338,06/19/24 05:35:00  PM,25.222,,,,
339,06/19/24 05:40:00  PM,25.222,,,,
340,06/19/24 05:45:00  PM,25.319,,,,
341,06/19/24 05:50:00  PM,25.319,,,,
342,06/19/24 05:55:00  PM,25.416,,,,
343,06/19/24 06:00:00  PM,25.416,,,,
344,06/19/24 06:05:00  PM,25.513,,,,
345,06/19/24 06:10:00  PM,25.513,,,,
346,06/19/24 06:15:00  PM,25.513,,,,
347,06/19/24 06:20:00  PM,25.610,,,,
348,06/19/24 06:25:00  PM,25.610,,,,
349,06/19/24 06:30:00  PM,25.513,,,,
350,06/19/24 06:35:00  PM,25.513,,,,
351,06/19/24 06:40:00  PM,25.513,,,,
352,06/19/24 06:45:00  PM,25.513,,,,
353,06/19/24 06:50:00  PM,25.416,,,,
354,06/19/24 06:55:00  PM,25.416,,,,
355,06/19/24 07:00:00  PM,25.416,,,,
356,06/19/24 07:05:00  PM,25.416,,,,
357,06/19/24 07:10:00  PM,25.319,,,,
358,06/19/24 07:15:00  PM,25.319,,,,
359,06/19/24 07:20:00  PM,25.319,,,,
360,06/19/24 07:25:00  PM,25.319,,,,
361,06/19/24 07:30:00  PM,25.319,,,,
362,06/19/24 07:35:00  PM,25.319,,,,
363,06/19/24 07:40:00  PM,25.319,,,,
364,06/19/24 07:45:00  PM,25.319,,,,
365,06/19/24 07:50:00  PM,25.319,,,,
366,06/19/24 07:55:00  PM,25.222,,,,
367,06/19/24 08:00:00  PM,25.222,,,,
368,06/19/24 08:05:00  PM,25.222,,,,
369,06/19/24 08:10:00  PM,25.125,,,,
370,06/19/24 08:15:00  PM,25.125,,,,
371,06/19/24 08:20:00  PM,25.125,,,,
372,06/19/24 08:25:00  PM,25.125,,,,
373,06/19/24 08:30:00  PM,25.222,,,,
374,06/19/24 08:35:00  PM,25.222,,,,
375,06/19/24 08:40:00  PM,25.222,,,,
376,06/19/24 08:45:00  PM,25.319,,,,
377,06/19/24 08:50:00  PM,25.319,,,,
378,06/19/24 08:55:00  PM,25.319,,,,
379,06/19/24 09:00:00  PM,25.416,,,,
380,06/19/24 09:05:00  PM,25.513,,,,
381,06/19/24 09:10:00  PM,25.513,,,,
382,06/19/24 09:15:00  PM,25.610,,,,
383,06/19/24 09:20:00  PM,25.610,,,,
384,06/19/24 09:25:00  PM,25.708,,,,
385,06/19/24 09:30:00  PM,25.708,,,,
386,06/19/24 09:35:00  PM,25.805,,,,
387,06/19/24 09:40:00  PM,25.805,,,,
388,06/19/24 09:45:00  PM,25.902,,,,
389,06/19/24 09:50:00  PM,25.902,,,,
390,06/19/24 09:55:00  PM,26.000,,,,
391,06/19/24 10:00:00  PM,26.000,,,,
392,06/19/24 10:05:00  PM,26.097,,,,
393,06/19/24 10:10:00  PM,26.097,,,,
394,06/19/24 10:15:00  PM,26.097,,,,
395,06/19/24 10:20:00  PM,26.097,,,,
396,06/19/24 10:25:00  PM,26.097,,,,
397,06/19/24 10:30:00  PM,26.097,,,,
398,06/19/24 10:35:00  PM,26.097,,,,
399,06/19/24 10:40:00  PM,26.097,,,,
400,06/19/24 10:45:00  PM,26.097,,,,
401,06/19/24 10:50:00  PM,26.097,,,,
402,06/19/24 10:55:00  PM,26.000,,,,
403,06/19/24 11:00:00  PM,26.000,,,,
404,06/19/24 11:05:00  PM,26.000,,,,
405,06/19/24 11:10:00  PM,25.902,,,,
406,06/19/24 11:15:00  PM,25.902,,,,
407,06/19/24 11:20:00  PM,25.805,,,,
408,06/19/24 11:25:00  PM,25.708,,,,
409,06/19/24 11:30:00  PM,25.610,,,,
410,06/19/24 11:35:00  PM,25.513,,,,
411,06/19/24 11:40:00  PM,25.416,,,,
412,06/19/24 11:45:00  PM,25.416,,,,
413,06/19/24 11:50:00  PM,25.319,,,,
414,06/19/24 11:55:00  PM,25.222,,,,
415,06/20/24 12:00:00  AM,25.125,,,,
416,06/20/24 12:05:00  AM,25.125,,,,
417,06/20/24 12:10:00  AM,25.028,,,,
418,06/20/24 12:15:00  AM,24.931,,,,
419,06/20/24 12:20:00  AM,24.931,,,,
420,06/20/24 12:25:00  AM,24.835,,,,
421,06/20/24 12:30:00  AM,24.835,,,,
422,06/20/24 12:35:00  AM,24.738,,,,
423,06/20/24 12:40:00  AM,24.738,,,,
424,06/20/24 12:45:00  AM,24.641,,,,
425,06/20/24 12:50:00  AM,24.641,,,,
426,06/20/24 12:55:00  AM,24.545,,,,
427,06/20/24 01:00:00  AM,24.545,,,,
428,06/20/24 01:05:00  AM,24.448,,,,
429,06/20/24 01:10:00  AM,24.448,,,,
430,06/20/24 01:15:00  AM,24.351,,,,
431,06/20/24 01:20:00  AM,24.351,,,,
432,06/20/24 01:25:00  AM,24.351,,,,
433,06/20/24 01:30:00  AM,24.255,,,,
434,06/20/24 01:35:00  AM,24.255,,,,
435,06/20/24 01:40:00  AM,24.255,,,,
436,06/20/24 01:45:00  AM,24.158,,,,
437,06/20/24 01:50:00  AM,24.158,,,,
438,06/20/24 01:55:00  AM,24.158,,,,
439,06/20/24 02:00:00  AM,24.062,,,,
440,06/20/24 02:05:00  AM,24.062,,,,
441,06/20/24 02:10:00  AM,24.062,,,,
442,06/20/24 02:15:00  AM,24.062,,,,
443,06/20/24 02:20:00  AM,23.966,,,,
444,06/20/24 02:25:00  AM,23.966,,,,
445,06/20/24 02:30:00  AM,23.966,,,,
446,06/20/24 02:35:00  AM,23.966,,,,
447,06/20/24 02:40:00  AM,23.869,,,,
448,06/20/24 02:45:00  AM,23.869,,,,
449,06/20/24 02:50:00  AM,23.869,,,,
450,06/20/24 02:55:00  AM,23.869,,,,
451,06/20/24 03:00:00  AM,23.773,,,,
452,06/20/24 03:05:00  AM,23.773,,,,
453,06/20/24 03:10:00  AM,23.773,,,,
454,06/20/24 03:15:00  AM,23.773,,,,
455,06/20/24 03:20:00  AM,23.773,,,,
456,06/20/24 03:25:00  AM,23.773,,,,
457,06/20/24 03:30:00  AM,23.773,,,,
458,06/20/24 03:35:00  AM,23.773,,,,
459,06/20/24 03:40:00  AM,23.677,,,,
460,06/20/24 03:45:00  AM,23.677,,,,
461,06/20/24 03:50:00  AM,23.677,,,,
462,06/20/24 03:55:00  AM,23.677,,,,
463,06/20/24 04:00:00  AM,23.677,,,,
464,06/20/24 04:05:00  AM,23.677,,,,
465,06/20/24 04:10:00  AM,23.581,,,,
466,06/20/24 04:15:00  AM,23.581,,,,
467,06/20/24 04:20:00  AM,23.581,,,,
468,06/20/24 04:25:00  AM,23.581,,,,
469,06/20/24 04:30:00  AM,23.581,,,,
470,06/20/24 04:35:00  AM,23.581,,,,
471,06/20/24 04:40:00  AM,23.581,,,,
472,06/20/24 04:45:00  AM,23.581,,,,
473,06/20/24 04:50:00  AM,23.484,,,,
474,06/20/24 04:55:00  AM,23.484,,,,
475,06/20/24 05:00:00  AM,23.484,,,,
476,06/20/24 05:05:00  AM,23.484,,,,
477,06/20/24 05:10:00  AM,23.484,,,,
478,06/20/24 05:15:00  AM,23.484,,,,
479,06/20/24 05:20:00  AM,23.388,,,,
480,06/20/24 05:25:00  AM,23.388,,,,
481,06/20/24 05:30:00  AM,23.388,,,,
482,06/20/24 05:35:00  AM,23.388,,,,
483,06/20/24 05:40:00  AM,23.388,,,,
484,06/20/24 05:45:00  AM,23.388,,,,
485,06/20/24 05:50:00  AM,23.388,,,,
486,06/20/24 05:55:00  AM,23.388,,,,
487,06/20/24 06:00:00  AM,23.388,,,,
488,06/20/24 06:05:00  AM,23.388,,,,
489,06/20/24 06:10:00  AM,23.388,,,,
490,06/20/24 06:15:00  AM,23.292,,,,
491,06/20/24 06:20:00  AM,23.292,,,,
492,06/20/24 06:25:00  AM,23.292,,,,
493,06/20/24 06:30:00  AM,23.292,,,,
494,06/20/24 06:35:00  AM,23.292,,,,
495,06/20/24 06:40:00  AM,23.292,,,,
496,06/20/24 06:45:00  AM,23.292,,,,
497,06/20/24 06:50:00  AM,23.292,,,,
498,06/20/24 06:55:00  AM,23.292,,,,
499,06/20/24 07:00:00  AM,23.292,,,,
500,06/20/24 07:05:00  AM,23.292,,,,
501,06/20/24 07:10:00  AM,23.292,,,,
502,06/20/24 07:15:00  AM,23.292,,,,
503,06/20/24 07:20:00  AM,23.196,,,,
504,06/20/24 07:25:00  AM,23.292,,,,
505,06/20/24 07:30:00  AM,23.292,,,,
506,06/20/24 07:35:00  AM,23.196,,,,
507,06/20/24 07:40:00  AM,23.196,,,,
508,06/20/24 07:45:00  AM,23.292,,,,
509,06/20/24 07:50:00  AM,23.196,,,,
510,06/20/24 07:55:00  AM,23.196,,,,
511,06/20/24 08:00:00  AM,23.196,,,,
512,06/20/24 08:05:00  AM,23.196,,,,
513,06/20/24 08:10:00  AM,23.196,,,,
514,06/20/24 08:15:00  AM,23.196,,,,
515,06/20/24 08:20:00  AM,23.196,,,,
516,06/20/24 08:25:00  AM,23.196,,,,
517,06/20/24 08:30:00  AM,23.196,,,,
518,06/20/24 08:35:00  AM,23.196,,,,
519,06/20/24 08:40:00  AM,23.196,,,,
520,06/20/24 08:45:00  AM,23.196,,,,
521,06/20/24 08:50:00  AM,23.292,,,,
522,06/20/24 08:55:00  AM,23.292,,,,
523,06/20/24 09:00:00  AM,23.292,,,,
524,06/20/24 09:05:00  AM,23.292,,,,
525,06/20/24 09:10:00  AM,23.292,,,,
526,06/20/24 09:15:00  AM,23.292,,,,
527,06/20/24 09:20:00  AM,23.292,,,,
528,06/20/24 09:25:00  AM,23.292,,,,
529,06/20/24 09:30:00  AM,23.292,,,,
530,06/20/24 09:35:00  AM,23.292,,,,
531,06/20/24 09:40:00  AM,23.292,,,,
532,06/20/24 09:45:00  AM,23.292,,,,
533,06/20/24 09:50:00  AM,23.292,,,,
534,06/20/24 09:55:00  AM,23.292,,,,
535,06/20/24 10:00:00  AM,23.292,,,,
536,06/20/24 10:05:00  AM,23.292,,,,
537,06/20/24 10:10:00  AM,23.292,,,,
538,06/20/24 10:15:00  AM,23.292,,,,
539,06/20/24 10:20:00  AM,23.292,,,,
540,06/20/24 10:25:00  AM,23.292,,,,
541,06/20/24 10:30:00  AM,23.292,,,,
542,06/20/24 10:35:00  AM,23.292,,,,
543,06/20/24 10:40:00  AM,23.292,,,,
544,06/20/24 10:45:00  AM,23.292,,,,
545,06/20/24 10:50:00  AM,23.292,,,,
546,06/20/24 10:55:00  AM,23.292,,,,
547,06/20/24 11:00:00  AM,23.292,,,,
548,06/20/24 11:05:00  AM,23.388,,,,
