"Plot Title: HOBO_Flume3_20240630"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 20454822, SEN S/N: 20454822)","Host Connected (LGR S/N: 20454822)","Coupler Attached (LGR S/N: 20454822)","Stopped (LGR S/N: 20454822)","End Of File (LGR S/N: 20454822)"
95,06/30/24 08:20:00 PM,26.977,,,,
96,06/30/24 08:25:00 PM,26.977,,,,
97,06/30/24 08:30:00 PM,26.879,,,,
98,06/30/24 08:35:00 PM,26.879,,,,
99,06/30/24 08:40:00 PM,26.781,,,,
100,06/30/24 08:45:00 PM,26.781,,,,
101,06/30/24 08:50:00 PM,26.683,,,,
102,06/30/24 08:55:00 PM,26.683,,,,
103,06/30/24 09:00:00 PM,26.585,,,,
104,06/30/24 09:05:00 PM,26.585,,,,
105,06/30/24 09:10:00 PM,26.488,,,,
106,06/30/24 09:15:00 PM,26.488,,,,
107,06/30/24 09:20:00 PM,26.488,,,,
108,06/30/24 09:25:00 PM,26.390,,,,
109,06/30/24 09:30:00 PM,26.390,,,,
110,06/30/24 09:35:00 PM,26.292,,,,
111,06/30/24 09:40:00 PM,26.292,,,,
112,06/30/24 09:45:00 PM,26.292,,,,
113,06/30/24 09:50:00 PM,26.195,,,,
114,06/30/24 09:55:00 PM,26.195,,,,
115,06/30/24 10:00:00 PM,26.195,,,,
116,06/30/24 10:05:00 PM,26.195,,,,
117,06/30/24 10:10:00 PM,26.097,,,,
118,06/30/24 10:15:00 PM,26.097,,,,
119,06/30/24 10:20:00 PM,26.097,,,,
120,06/30/24 10:25:00 PM,26.000,,,,
121,06/30/24 10:30:00 PM,26.000,,,,
122,06/30/24 10:35:00 PM,26.000,,,,
123,06/30/24 10:40:00 PM,26.000,,,,
124,06/30/24 10:45:00 PM,26.000,,,,
125,06/30/24 10:50:00 PM,25.902,,,,
126,06/30/24 10:55:00 PM,25.902,,,,
127,06/30/24 11:00:00 PM,25.902,,,,
128,06/30/24 11:05:00 PM,25.902,,,,
129,06/30/24 11:10:00 PM,25.902,,,,
130,06/30/24 11:15:00 PM,25.902,,,,
131,06/30/24 11:20:00 PM,25.805,,,,
132,06/30/24 11:25:00 PM,25.805,,,,
133,06/30/24 11:30:00 PM,25.805,,,,
134,06/30/24 11:35:00 PM,25.805,,,,
135,06/30/24 11:40:00 PM,25.805,,,,
136,06/30/24 11:45:00 PM,25.708,,,,
137,06/30/24 11:50:00 PM,25.708,,,,
138,06/30/24 11:55:00 PM,25.708,,,,
139,07/01/24 12:00:00 AM,25.708,,,,
140,07/01/24 12:05:00 AM,25.708,,,,
141,07/01/24 12:10:00 AM,25.708,,,,
142,07/01/24 12:15:00 AM,25.708,,,,
143,07/01/24 12:20:00 AM,25.708,,,,
144,07/01/24 12:25:00 AM,25.708,,,,
145,07/01/24 12:30:00 AM,25.708,,,,
146,07/01/24 12:35:00 AM,25.610,,,,
147,07/01/24 12:40:00 AM,25.610,,,,
148,07/01/24 12:45:00 AM,25.610,,,,
149,07/01/24 12:50:00 AM,25.610,,,,
150,07/01/24 12:55:00 AM,25.610,,,,
151,07/01/24 01:00:00 AM,25.610,,,,
152,07/01/24 01:05:00 AM,25.610,,,,
153,07/01/24 01:10:00 AM,25.610,,,,
154,07/01/24 01:15:00 AM,25.610,,,,
155,07/01/24 01:20:00 AM,25.610,,,,
156,07/01/24 01:25:00 AM,25.513,,,,
157,07/01/24 01:30:00 AM,25.513,,,,
158,07/01/24 01:35:00 AM,25.513,,,,
159,07/01/24 01:40:00 AM,25.513,,,,
160,07/01/24 01:45:00 AM,25.513,,,,
161,07/01/24 01:50:00 AM,25.513,,,,
162,07/01/24 01:55:00 AM,25.513,,,,
163,07/01/24 02:00:00 AM,25.513,,,,
164,07/01/24 02:05:00 AM,25.513,,,,
165,07/01/24 02:10:00 AM,25.513,,,,
166,07/01/24 02:15:00 AM,25.513,,,,
167,07/01/24 02:20:00 AM,25.513,,,,
168,07/01/24 02:25:00 AM,25.513,,,,
169,07/01/24 02:30:00 AM,25.513,,,,
170,07/01/24 02:35:00 AM,25.513,,,,
171,07/01/24 02:40:00 AM,25.416,,,,
172,07/01/24 02:45:00 AM,25.416,,,,
173,07/01/24 02:50:00 AM,25.513,,,,
174,07/01/24 02:55:00 AM,25.416,,,,
175,07/01/24 03:00:00 AM,25.416,,,,
176,07/01/24 03:05:00 AM,25.416,,,,
177,07/01/24 03:10:00 AM,25.416,,,,
178,07/01/24 03:15:00 AM,25.416,,,,
179,07/01/24 03:20:00 AM,25.416,,,,
180,07/01/24 03:25:00 AM,25.416,,,,
181,07/01/24 03:30:00 AM,25.416,,,,
182,07/01/24 03:35:00 AM,25.416,,,,
183,07/01/24 03:40:00 AM,25.416,,,,
184,07/01/24 03:45:00 AM,25.416,,,,
185,07/01/24 03:50:00 AM,25.416,,,,
186,07/01/24 03:55:00 AM,25.416,,,,
187,07/01/24 04:00:00 AM,25.416,,,,
188,07/01/24 04:05:00 AM,25.319,,,,
189,07/01/24 04:10:00 AM,25.319,,,,
190,07/01/24 04:15:00 AM,25.319,,,,
191,07/01/24 04:20:00 AM,25.319,,,,
192,07/01/24 04:25:00 AM,25.319,,,,
193,07/01/24 04:30:00 AM,25.319,,,,
194,07/01/24 04:35:00 AM,25.319,,,,
195,07/01/24 04:40:00 AM,25.319,,,,
196,07/01/24 04:45:00 AM,25.319,,,,
197,07/01/24 04:50:00 AM,25.319,,,,
198,07/01/24 04:55:00 AM,25.319,,,,
199,07/01/24 05:00:00 AM,25.319,,,,
200,07/01/24 05:05:00 AM,25.319,,,,
201,07/01/24 05:10:00 AM,25.319,,,,
202,07/01/24 05:15:00 AM,25.319,,,,
203,07/01/24 05:20:00 AM,25.319,,,,
204,07/01/24 05:25:00 AM,25.319,,,,
205,07/01/24 05:30:00 AM,25.319,,,,
206,07/01/24 05:35:00 AM,25.319,,,,
207,07/01/24 05:40:00 AM,25.319,,,,
208,07/01/24 05:45:00 AM,25.222,,,,
209,07/01/24 05:50:00 AM,25.222,,,,
210,07/01/24 05:55:00 AM,25.222,,,,
211,07/01/24 06:00:00 AM,25.222,,,,
212,07/01/24 06:05:00 AM,25.222,,,,
213,07/01/24 06:10:00 AM,25.222,,,,
214,07/01/24 06:15:00 AM,25.222,,,,
215,07/01/24 06:20:00 AM,25.222,,,,
216,07/01/24 06:25:00 AM,25.222,,,,
217,07/01/24 06:30:00 AM,25.222,,,,
218,07/01/24 06:35:00 AM,25.222,,,,
219,07/01/24 06:40:00 AM,25.222,,,,
220,07/01/24 06:45:00 AM,25.222,,,,
221,07/01/24 06:50:00 AM,25.222,,,,
222,07/01/24 06:55:00 AM,25.222,,,,
223,07/01/24 07:00:00 AM,25.222,,,,
224,07/01/24 07:05:00 AM,25.222,,,,
225,07/01/24 07:10:00 AM,25.222,,,,
226,07/01/24 07:15:00 AM,25.222,,,,
227,07/01/24 07:20:00 AM,25.222,,,,
228,07/01/24 07:25:00 AM,25.222,,,,
229,07/01/24 07:30:00 AM,25.222,,,,
230,07/01/24 07:35:00 AM,25.222,,,,
231,07/01/24 07:40:00 AM,25.222,,,,
232,07/01/24 07:45:00 AM,25.222,,,,
233,07/01/24 07:50:00 AM,25.222,,,,
234,07/01/24 07:55:00 AM,25.222,,,,
235,07/01/24 08:00:00 AM,25.222,,,,
236,07/01/24 08:05:00 AM,25.222,,,,
237,07/01/24 08:10:00 AM,25.222,,,,
238,07/01/24 08:15:00 AM,25.222,,,,
239,07/01/24 08:20:00 AM,25.222,,,,
240,07/01/24 08:25:00 AM,25.222,,,,
241,07/01/24 08:30:00 AM,25.222,,,,
242,07/01/24 08:35:00 AM,25.222,,,,
243,07/01/24 08:40:00 AM,25.222,,,,
244,07/01/24 08:45:00 AM,25.222,,,,
245,07/01/24 08:50:00 AM,25.222,,,,
246,07/01/24 08:55:00 AM,25.222,,,,
247,07/01/24 09:00:00 AM,25.222,,,,
248,07/01/24 09:05:00 AM,25.222,,,,
249,07/01/24 09:10:00 AM,25.125,,,,
250,07/01/24 09:15:00 AM,25.125,,,,
251,07/01/24 09:20:00 AM,25.125,,,,
252,07/01/24 09:25:00 AM,25.125,,,,
253,07/01/24 09:30:00 AM,25.125,,,,
254,07/01/24 09:35:00 AM,25.125,,,,
255,07/01/24 09:40:00 AM,25.125,,,,
256,07/01/24 09:45:00 AM,25.125,,,,
257,07/01/24 09:50:00 AM,25.222,,,,
258,07/01/24 09:55:00 AM,25.222,,,,
259,07/01/24 10:00:00 AM,25.222,,,,
260,07/01/24 10:05:00 AM,25.222,,,,
261,07/01/24 10:10:00 AM,25.222,,,,
262,07/01/24 10:15:00 AM,25.319,,,,
263,07/01/24 10:20:00 AM,25.319,,,,
264,07/01/24 10:25:00 AM,25.319,,,,
265,07/01/24 10:30:00 AM,25.319,,,,
266,07/01/24 10:35:00 AM,25.319,,,,
267,07/01/24 10:40:00 AM,25.416,,,,
268,07/01/24 10:45:00 AM,25.416,,,,
269,07/01/24 10:50:00 AM,25.416,,,,
270,07/01/24 10:55:00 AM,25.416,,,,
271,07/01/24 11:00:00 AM,25.416,,,,
272,07/01/24 11:05:00 AM,25.513,,,,
273,07/01/24 11:10:00 AM,25.513,,,,
274,07/01/24 11:15:00 AM,25.610,,,,
275,07/01/24 11:20:00 AM,25.610,,,,
276,07/01/24 11:25:00 AM,25.708,,,,
277,07/01/24 11:30:00 AM,25.708,,,,
278,07/01/24 11:35:00 AM,25.708,,,,
279,07/01/24 11:40:00 AM,25.805,,,,
280,07/01/24 11:45:00 AM,25.805,,,,
281,07/01/24 11:50:00 AM,25.902,,,,
282,07/01/24 11:55:00 AM,25.902,,,,
283,07/01/24 12:00:00 PM,25.902,,,,
284,07/01/24 12:05:00 PM,25.902,,,,
285,07/01/24 12:10:00 PM,26.000,,,,
286,07/01/24 12:15:00 PM,26.000,,,,
287,07/01/24 12:20:00 PM,26.000,,,,
288,07/01/24 12:25:00 PM,26.000,,,,
289,07/01/24 12:30:00 PM,26.000,,,,
290,07/01/24 12:35:00 PM,26.097,,,,
291,07/01/24 12:40:00 PM,26.097,,,,
292,07/01/24 12:45:00 PM,26.097,,,,
293,07/01/24 12:50:00 PM,26.097,,,,
294,07/01/24 12:55:00 PM,26.097,,,,
295,07/01/24 01:00:00 PM,26.195,,,,
296,07/01/24 01:05:00 PM,26.195,,,,
297,07/01/24 01:10:00 PM,26.195,,,,
298,07/01/24 01:15:00 PM,26.195,,,,
299,07/01/24 01:20:00 PM,26.195,,,,
300,07/01/24 01:25:00 PM,26.195,,,,
301,07/01/24 01:30:00 PM,26.195,,,,
302,07/01/24 01:35:00 PM,26.195,,,,
303,07/01/24 01:40:00 PM,26.195,,,,
304,07/01/24 01:45:00 PM,26.292,,,,
305,07/01/24 01:50:00 PM,26.292,,,,
306,07/01/24 01:55:00 PM,26.292,,,,
307,07/01/24 02:00:00 PM,26.292,,,,
308,07/01/24 02:05:00 PM,26.292,,,,
309,07/01/24 02:10:00 PM,26.292,,,,
310,07/01/24 02:15:00 PM,26.292,,,,
311,07/01/24 02:20:00 PM,26.292,,,,
312,07/01/24 02:25:00 PM,26.292,,,,
313,07/01/24 02:30:00 PM,26.292,,,,
314,07/01/24 02:35:00 PM,26.292,,,,
315,07/01/24 02:40:00 PM,26.292,,,,
316,07/01/24 02:45:00 PM,26.390,,,,
317,07/01/24 02:50:00 PM,26.390,,,,
318,07/01/24 02:55:00 PM,26.390,,,,
319,07/01/24 03:00:00 PM,26.390,,,,
320,07/01/24 03:05:00 PM,26.390,,,,
321,07/01/24 03:10:00 PM,26.390,,,,
322,07/01/24 03:15:00 PM,26.390,,,,
323,07/01/24 03:20:00 PM,26.390,,,,
324,07/01/24 03:25:00 PM,26.390,,,,
325,07/01/24 03:30:00 PM,26.390,,,,
326,07/01/24 03:35:00 PM,26.390,,,,
327,07/01/24 03:40:00 PM,26.390,,,,
328,07/01/24 03:45:00 PM,26.390,,,,
329,07/01/24 03:50:00 PM,26.390,,,,
330,07/01/24 03:55:00 PM,26.390,,,,
331,07/01/24 04:00:00 PM,26.390,,,,
332,07/01/24 04:05:00 PM,26.390,,,,
333,07/01/24 04:10:00 PM,26.488,,,,
334,07/01/24 04:15:00 PM,26.488,,,,
335,07/01/24 04:20:00 PM,26.488,,,,
336,07/01/24 04:25:00 PM,26.488,,,,
337,07/01/24 04:30:00 PM,26.488,,,,
338,07/01/24 04:35:00 PM,26.488,,,,
339,07/01/24 04:40:00 PM,26.488,,,,
340,07/01/24 04:45:00 PM,26.488,,,,
341,07/01/24 04:50:00 PM,26.488,,,,
342,07/01/24 04:55:00 PM,26.488,,,,
343,07/01/24 05:00:00 PM,26.488,,,,
344,07/01/24 05:05:00 PM,26.488,,,,
345,07/01/24 05:10:00 PM,26.488,,,,
346,07/01/24 05:15:00 PM,26.488,,,,
347,07/01/24 05:20:00 PM,26.488,,,,
348,07/01/24 05:25:00 PM,26.488,,,,
349,07/01/24 05:30:00 PM,26.488,,,,
350,07/01/24 05:35:00 PM,26.488,,,,
351,07/01/24 05:40:00 PM,26.488,,,,
352,07/01/24 05:45:00 PM,26.488,,,,
353,07/01/24 05:50:00 PM,26.488,,,,
354,07/01/24 05:55:00 PM,26.488,,,,
355,07/01/24 06:00:00 PM,26.488,,,,
356,07/01/24 06:05:00 PM,26.488,,,,
357,07/01/24 06:10:00 PM,26.488,,,,
358,07/01/24 06:15:00 PM,26.488,,,,
359,07/01/24 06:20:00 PM,26.488,,,,
360,07/01/24 06:25:00 PM,26.488,,,,
361,07/01/24 06:30:00 PM,26.488,,,,
362,07/01/24 06:35:00 PM,26.488,,,,
363,07/01/24 06:40:00 PM,26.488,,,,
364,07/01/24 06:45:00 PM,26.488,,,,
365,07/01/24 06:50:00 PM,26.488,,,,
366,07/01/24 06:55:00 PM,26.488,,,,
367,07/01/24 07:00:00 PM,26.488,,,,
368,07/01/24 07:05:00 PM,26.488,,,,
369,07/01/24 07:10:00 PM,26.488,,,,
370,07/01/24 07:15:00 PM,26.488,,,,
371,07/01/24 07:20:00 PM,26.488,,,,
372,07/01/24 07:25:00 PM,26.488,,,,
373,07/01/24 07:30:00 PM,26.488,,,,
374,07/01/24 07:35:00 PM,26.488,,,,
375,07/01/24 07:40:00 PM,26.488,,,,
376,07/01/24 07:45:00 PM,26.488,,,,
377,07/01/24 07:50:00 PM,26.488,,,,
378,07/01/24 07:55:00 PM,26.488,,,,
379,07/01/24 08:00:00 PM,26.488,,,,
380,07/01/24 08:05:00 PM,26.488,,,,
381,07/01/24 08:10:00 PM,26.390,,,,
382,07/01/24 08:15:00 PM,26.390,,,,
383,07/01/24 08:20:00 PM,26.390,,,,
384,07/01/24 08:25:00 PM,26.292,,,,
385,07/01/24 08:30:00 PM,26.292,,,,
386,07/01/24 08:35:00 PM,26.292,,,,
387,07/01/24 08:40:00 PM,26.195,,,,
388,07/01/24 08:45:00 PM,26.195,,,,
389,07/01/24 08:50:00 PM,26.097,,,,
390,07/01/24 08:55:00 PM,26.097,,,,
391,07/01/24 09:00:00 PM,26.000,,,,
392,07/01/24 09:05:00 PM,26.000,,,,
393,07/01/24 09:10:00 PM,25.902,,,,
394,07/01/24 09:15:00 PM,25.805,,,,
395,07/01/24 09:20:00 PM,25.805,,,,
396,07/01/24 09:25:00 PM,25.708,,,,
397,07/01/24 09:30:00 PM,25.610,,,,
398,07/01/24 09:35:00 PM,25.610,,,,
399,07/01/24 09:40:00 PM,25.610,,,,
400,07/01/24 09:45:00 PM,25.513,,,,
401,07/01/24 09:50:00 PM,25.513,,,,
402,07/01/24 09:55:00 PM,25.416,,,,
403,07/01/24 10:00:00 PM,25.416,,,,
404,07/01/24 10:05:00 PM,25.416,,,,
405,07/01/24 10:10:00 PM,25.416,,,,
406,07/01/24 10:15:00 PM,25.416,,,,
407,07/01/24 10:20:00 PM,25.416,,,,
408,07/01/24 10:25:00 PM,25.513,,,,
409,07/01/24 10:30:00 PM,25.513,,,,
410,07/01/24 10:35:00 PM,25.513,,,,
411,07/01/24 10:40:00 PM,25.610,,,,
412,07/01/24 10:45:00 PM,25.610,,,,
413,07/01/24 10:50:00 PM,25.708,,,,
414,07/01/24 10:55:00 PM,25.708,,,,
415,07/01/24 11:00:00 PM,25.805,,,,
416,07/01/24 11:05:00 PM,25.805,,,,
417,07/01/24 11:10:00 PM,25.902,,,,
418,07/01/24 11:15:00 PM,25.902,,,,
419,07/01/24 11:20:00 PM,25.902,,,,
420,07/01/24 11:25:00 PM,26.000,,,,
421,07/01/24 11:30:00 PM,26.000,,,,
422,07/01/24 11:35:00 PM,26.000,,,,
423,07/01/24 11:40:00 PM,26.000,,,,
424,07/01/24 11:45:00 PM,26.097,,,,
425,07/01/24 11:50:00 PM,26.097,,,,
426,07/01/24 11:55:00 PM,26.097,,,,
427,07/02/24 12:00:00 AM,26.195,,,,
428,07/02/24 12:05:00 AM,26.195,,,,
429,07/02/24 12:10:00 AM,26.292,,,,
430,07/02/24 12:15:00 AM,26.390,,,,
431,07/02/24 12:20:00 AM,26.390,,,,
432,07/02/24 12:25:00 AM,26.390,,,,
433,07/02/24 12:30:00 AM,26.292,,,,
434,07/02/24 12:35:00 AM,26.292,,,,
435,07/02/24 12:40:00 AM,26.195,,,,
436,07/02/24 12:45:00 AM,26.195,,,,
437,07/02/24 12:50:00 AM,26.097,,,,
438,07/02/24 12:55:00 AM,26.097,,,,
439,07/02/24 01:00:00 AM,26.000,,,,
440,07/02/24 01:05:00 AM,25.902,,,,
441,07/02/24 01:10:00 AM,25.902,,,,
442,07/02/24 01:15:00 AM,25.805,,,,
443,07/02/24 01:20:00 AM,25.708,,,,
444,07/02/24 01:25:00 AM,25.610,,,,
445,07/02/24 01:30:00 AM,25.513,,,,
446,07/02/24 01:35:00 AM,25.416,,,,
447,07/02/24 01:40:00 AM,25.319,,,,
448,07/02/24 01:45:00 AM,25.222,,,,
449,07/02/24 01:50:00 AM,25.125,,,,
450,07/02/24 01:55:00 AM,25.028,,,,
451,07/02/24 02:00:00 AM,24.931,,,,
452,07/02/24 02:05:00 AM,24.931,,,,
453,07/02/24 02:10:00 AM,24.835,,,,
454,07/02/24 02:15:00 AM,24.835,,,,
455,07/02/24 02:20:00 AM,24.738,,,,
456,07/02/24 02:25:00 AM,24.738,,,,
457,07/02/24 02:30:00 AM,24.641,,,,
458,07/02/24 02:35:00 AM,24.641,,,,
459,07/02/24 02:40:00 AM,24.545,,,,
460,07/02/24 02:45:00 AM,24.545,,,,
461,07/02/24 02:50:00 AM,24.545,,,,
462,07/02/24 02:55:00 AM,24.448,,,,
463,07/02/24 03:00:00 AM,24.448,,,,
464,07/02/24 03:05:00 AM,24.448,,,,
465,07/02/24 03:10:00 AM,24.351,,,,
466,07/02/24 03:15:00 AM,24.351,,,,
467,07/02/24 03:20:00 AM,24.351,,,,
468,07/02/24 03:25:00 AM,24.351,,,,
469,07/02/24 03:30:00 AM,24.255,,,,
470,07/02/24 03:35:00 AM,24.255,,,,
471,07/02/24 03:40:00 AM,24.255,,,,
472,07/02/24 03:45:00 AM,24.255,,,,
473,07/02/24 03:50:00 AM,24.255,,,,
474,07/02/24 03:55:00 AM,24.158,,,,
475,07/02/24 04:00:00 AM,24.158,,,,
476,07/02/24 04:05:00 AM,24.158,,,,
477,07/02/24 04:10:00 AM,24.158,,,,
478,07/02/24 04:15:00 AM,24.158,,,,
479,07/02/24 04:20:00 AM,24.158,,,,
480,07/02/24 04:25:00 AM,24.158,,,,
481,07/02/24 04:30:00 AM,24.158,,,,
482,07/02/24 04:35:00 AM,24.158,,,,
483,07/02/24 04:40:00 AM,24.158,,,,
484,07/02/24 04:45:00 AM,24.062,,,,
485,07/02/24 04:50:00 AM,24.062,,,,
486,07/02/24 04:55:00 AM,24.062,,,,
487,07/02/24 05:00:00 AM,24.062,,,,
488,07/02/24 05:05:00 AM,24.062,,,,
489,07/02/24 05:10:00 AM,24.062,,,,
490,07/02/24 05:15:00 AM,24.062,,,,
491,07/02/24 05:20:00 AM,24.062,,,,
492,07/02/24 05:25:00 AM,24.062,,,,
493,07/02/24 05:30:00 AM,24.062,,,,
494,07/02/24 05:35:00 AM,24.062,,,,
495,07/02/24 05:40:00 AM,24.062,,,,
496,07/02/24 05:45:00 AM,24.062,,,,
497,07/02/24 05:50:00 AM,24.062,,,,
498,07/02/24 05:55:00 AM,24.062,,,,
499,07/02/24 06:00:00 AM,24.062,,,,
500,07/02/24 06:05:00 AM,24.062,,,,
501,07/02/24 06:10:00 AM,24.062,,,,
502,07/02/24 06:15:00 AM,24.062,,,,
503,07/02/24 06:20:00 AM,24.062,,,,
504,07/02/24 06:25:00 AM,24.062,,,,
505,07/02/24 06:30:00 AM,24.062,,,,
506,07/02/24 06:35:00 AM,24.062,,,,
507,07/02/24 06:40:00 AM,24.062,,,,
508,07/02/24 06:45:00 AM,24.062,,,,
509,07/02/24 06:50:00 AM,24.062,,,,
510,07/02/24 06:55:00 AM,24.062,,,,
511,07/02/24 07:00:00 AM,24.062,,,,
512,07/02/24 07:05:00 AM,24.062,,,,
513,07/02/24 07:10:00 AM,24.062,,,,
514,07/02/24 07:15:00 AM,24.062,,,,
515,07/02/24 07:20:00 AM,24.062,,,,
516,07/02/24 07:25:00 AM,24.062,,,,
517,07/02/24 07:30:00 AM,24.062,,,,
518,07/02/24 07:35:00 AM,24.062,,,,
519,07/02/24 07:40:00 AM,24.062,,,,
520,07/02/24 07:45:00 AM,24.062,,,,
521,07/02/24 07:50:00 AM,24.062,,,,
522,07/02/24 07:55:00 AM,24.062,,,,
523,07/02/24 08:00:00 AM,24.062,,,,
524,07/02/24 08:05:00 AM,24.062,,,,
525,07/02/24 08:10:00 AM,24.062,,,,
526,07/02/24 08:15:00 AM,24.062,,,,
527,07/02/24 08:20:00 AM,24.062,,,,
528,07/02/24 08:25:00 AM,24.062,,,,
529,07/02/24 08:30:00 AM,24.062,,,,
530,07/02/24 08:35:00 AM,24.062,,,,
531,07/02/24 08:40:00 AM,24.062,,,,
532,07/02/24 08:45:00 AM,24.062,,,,
533,07/02/24 08:50:00 AM,24.158,,,,
534,07/02/24 08:55:00 AM,24.158,,,,
535,07/02/24 09:00:00 AM,24.158,,,,
536,07/02/24 09:05:00 AM,24.158,,,,
537,07/02/24 09:10:00 AM,24.158,,,,
538,07/02/24 09:15:00 AM,24.158,,,,
539,07/02/24 09:20:00 AM,24.158,,,,
540,07/02/24 09:25:00 AM,24.158,,,,
541,07/02/24 09:30:00 AM,24.158,,,,
542,07/02/24 09:35:00 AM,24.158,,,,
543,07/02/24 09:40:00 AM,24.158,,,,
544,07/02/24 09:45:00 AM,24.158,,,,
545,07/02/24 09:50:00 AM,24.158,,,,
546,07/02/24 09:55:00 AM,24.158,,,,
547,07/02/24 10:00:00 AM,24.158,,,,
548,07/02/24 10:05:00 AM,24.158,,,,
