Plot Title: HOBO_Flume4_20240821,,,,,,
#,"Date Time, GMT-03:00","Temp, ¡C (LGR S/N: 1058712, SEN S/N: 1058712)",Coupler Attached (LGR S/N: 1058712),Host Connected (LGR S/N: 1058712),Stopped (LGR S/N: 1058712),End Of File (LGR S/N: 1058712)
52,08/22/24 12:15:00  PM,26,,,,
53,08/22/24 12:20:00  PM,26,,,,
54,08/22/24 12:25:00  PM,26.097,,,,
55,08/22/24 12:30:00  PM,26.097,,,,
56,08/22/24 12:35:00  PM,26.097,,,,
57,08/22/24 12:40:00  PM,26.097,,,,
58,08/22/24 12:45:00  PM,26.097,,,,
59,08/22/24 12:50:00  PM,26.097,,,,
60,08/22/24 12:55:00  PM,26.097,,,,
61,08/22/24 01:00:00  PM,26.097,,,,
62,08/22/24 01:05:00  PM,26,,,,
63,08/22/24 01:10:00  PM,26,,,,
64,08/22/24 01:15:00  PM,26,,,,
65,08/22/24 01:20:00  PM,26,,,,
66,08/22/24 01:25:00  PM,25.902,,,,
67,08/22/24 01:30:00  PM,25.902,,,,
68,08/22/24 01:35:00  PM,25.902,,,,
69,08/22/24 01:40:00  PM,25.902,,,,
70,08/22/24 01:45:00  PM,25.805,,,,
71,08/22/24 01:50:00  PM,25.805,,,,
72,08/22/24 01:55:00  PM,25.805,,,,
73,08/22/24 02:00:00  PM,25.708,,,,
74,08/22/24 02:05:00  PM,25.708,,,,
75,08/22/24 02:10:00  PM,25.708,,,,
76,08/22/24 02:15:00  PM,25.61,,,,
77,08/22/24 02:20:00  PM,25.61,,,,
78,08/22/24 02:25:00  PM,25.513,,,,
79,08/22/24 02:30:00  PM,25.513,,,,
80,08/22/24 02:35:00  PM,25.513,,,,
81,08/22/24 02:40:00  PM,25.416,,,,
82,08/22/24 02:45:00  PM,25.416,,,,
83,08/22/24 02:50:00  PM,25.416,,,,
84,08/22/24 02:55:00  PM,25.416,,,,
85,08/22/24 03:00:00  PM,25.416,,,,
86,08/22/24 03:05:00  PM,25.416,,,,
87,08/22/24 03:10:00  PM,25.416,,,,
88,08/22/24 03:15:00  PM,25.416,,,,
89,08/22/24 03:20:00  PM,25.513,,,,
90,08/22/24 03:25:00  PM,25.513,,,,
91,08/22/24 03:30:00  PM,25.513,,,,
92,08/22/24 03:35:00  PM,25.513,,,,
93,08/22/24 03:40:00  PM,25.61,,,,
94,08/22/24 03:45:00  PM,25.61,,,,
95,08/22/24 03:50:00  PM,25.708,,,,
96,08/22/24 03:55:00  PM,25.708,,,,
97,08/22/24 04:00:00  PM,25.708,,,,
98,08/22/24 04:05:00  PM,25.805,,,,
99,08/22/24 04:10:00  PM,25.805,,,,
100,08/22/24 04:15:00  PM,25.902,,,,
101,08/22/24 04:20:00  PM,25.902,,,,
102,08/22/24 04:25:00  PM,25.902,,,,
103,08/22/24 04:30:00  PM,26,,,,
104,08/22/24 04:35:00  PM,26,,,,
105,08/22/24 04:40:00  PM,26,,,,
106,08/22/24 04:45:00  PM,26,,,,
107,08/22/24 04:50:00  PM,26,,,,
108,08/22/24 04:55:00  PM,26,,,,
109,08/22/24 05:00:00  PM,26,,,,
110,08/22/24 05:05:00  PM,26,,,,
111,08/22/24 05:10:00  PM,26,,,,
112,08/22/24 05:15:00  PM,26,,,,
113,08/22/24 05:20:00  PM,26,,,,
114,08/22/24 05:25:00  PM,26,,,,
115,08/22/24 05:30:00  PM,25.902,,,,
116,08/22/24 05:35:00  PM,25.902,,,,
117,08/22/24 05:40:00  PM,25.902,,,,
118,08/22/24 05:45:00  PM,25.902,,,,
119,08/22/24 05:50:00  PM,25.805,,,,
120,08/22/24 05:55:00  PM,25.805,,,,
121,08/22/24 06:00:00  PM,25.805,,,,
122,08/22/24 06:05:00  PM,25.708,,,,
123,08/22/24 06:10:00  PM,25.708,,,,
124,08/22/24 06:15:00  PM,25.708,,,,
125,08/22/24 06:20:00  PM,25.61,,,,
126,08/22/24 06:25:00  PM,25.61,,,,
127,08/22/24 06:30:00  PM,25.61,,,,
128,08/22/24 06:35:00  PM,25.513,,,,
129,08/22/24 06:40:00  PM,25.513,,,,
130,08/22/24 06:45:00  PM,25.513,,,,
131,08/22/24 06:50:00  PM,25.319,,,,
132,08/22/24 06:55:00  PM,25.222,,,,
133,08/22/24 07:00:00  PM,25.222,,,,
134,08/22/24 07:05:00  PM,25.222,,,,
135,08/22/24 07:10:00  PM,25.222,,,,
136,08/22/24 07:15:00  PM,25.222,,,,
137,08/22/24 07:20:00  PM,25.222,,,,
138,08/22/24 07:25:00  PM,25.319,,,,
139,08/22/24 07:30:00  PM,26.195,,,,
140,08/22/24 07:35:00  PM,27.764,,,,
141,08/22/24 07:40:00  PM,27.961,,,,
142,08/22/24 07:45:00  PM,27.862,,,,
143,08/22/24 07:50:00  PM,27.862,,,,
144,08/22/24 07:55:00  PM,27.764,,,,
145,08/22/24 08:00:00  PM,27.665,,,,
146,08/22/24 08:05:00  PM,27.665,,,,
147,08/22/24 08:10:00  PM,27.567,,,,
148,08/22/24 08:15:00  PM,27.468,,,,
149,08/22/24 08:20:00  PM,27.468,,,,
150,08/22/24 08:25:00  PM,27.468,,,,
151,08/22/24 08:30:00  PM,27.37,,,,
152,08/22/24 08:35:00  PM,27.272,,,,
153,08/22/24 08:40:00  PM,27.272,,,,
154,08/22/24 08:45:00  PM,27.272,,,,
155,08/22/24 08:50:00  PM,27.173,,,,
156,08/22/24 08:55:00  PM,27.075,,,,
157,08/22/24 09:00:00  PM,27.075,,,,
158,08/22/24 09:05:00  PM,26.977,,,,
159,08/22/24 09:10:00  PM,26.977,,,,
160,08/22/24 09:15:00  PM,26.879,,,,
161,08/22/24 09:20:00  PM,26.879,,,,
162,08/22/24 09:25:00  PM,26.781,,,,
163,08/22/24 09:30:00  PM,26.683,,,,
164,08/22/24 09:35:00  PM,26.683,,,,
165,08/22/24 09:40:00  PM,26.585,,,,
166,08/22/24 09:45:00  PM,26.585,,,,
167,08/22/24 09:50:00  PM,26.488,,,,
168,08/22/24 09:55:00  PM,26.488,,,,
169,08/22/24 10:00:00  PM,26.39,,,,
170,08/22/24 10:05:00  PM,26.39,,,,
171,08/22/24 10:10:00  PM,26.292,,,,
172,08/22/24 10:15:00  PM,26.195,,,,
173,08/22/24 10:20:00  PM,26.195,,,,
174,08/22/24 10:25:00  PM,26.097,,,,
175,08/22/24 10:30:00  PM,26,,,,
176,08/22/24 10:35:00  PM,25.902,,,,
177,08/22/24 10:40:00  PM,25.805,,,,
178,08/22/24 10:45:00  PM,25.708,,,,
179,08/22/24 10:50:00  PM,25.61,,,,
180,08/22/24 10:55:00  PM,25.513,,,,
181,08/22/24 11:00:00  PM,25.416,,,,
182,08/22/24 11:05:00  PM,25.319,,,,
183,08/22/24 11:10:00  PM,25.222,,,,
184,08/22/24 11:15:00  PM,25.125,,,,
185,08/22/24 11:20:00  PM,25.028,,,,
186,08/22/24 11:25:00  PM,24.931,,,,
187,08/22/24 11:30:00  PM,24.931,,,,
188,08/22/24 11:35:00  PM,24.931,,,,
189,08/22/24 11:40:00  PM,24.931,,,,
190,08/22/24 11:45:00  PM,24.835,,,,
191,08/22/24 11:50:00  PM,24.835,,,,
192,08/22/24 11:55:00  PM,24.835,,,,
193,08/23/24 12:00:00  AM,24.835,,,,
194,08/23/24 12:05:00  AM,24.835,,,,
195,08/23/24 12:10:00  AM,24.931,,,,
196,08/23/24 12:15:00  AM,24.931,,,,
197,08/23/24 12:20:00  AM,24.931,,,,
198,08/23/24 12:25:00  AM,24.931,,,,
199,08/23/24 12:30:00  AM,24.931,,,,
200,08/23/24 12:35:00  AM,25.028,,,,
201,08/23/24 12:40:00  AM,25.125,,,,
202,08/23/24 12:45:00  AM,25.125,,,,
203,08/23/24 12:50:00  AM,25.222,,,,
204,08/23/24 12:55:00  AM,25.222,,,,
205,08/23/24 01:00:00  AM,25.319,,,,
206,08/23/24 01:05:00  AM,25.319,,,,
207,08/23/24 01:10:00  AM,25.416,,,,
208,08/23/24 01:15:00  AM,25.513,,,,
209,08/23/24 01:20:00  AM,25.61,,,,
210,08/23/24 01:25:00  AM,25.61,,,,
211,08/23/24 01:30:00  AM,25.708,,,,
212,08/23/24 01:35:00  AM,25.805,,,,
213,08/23/24 01:40:00  AM,25.805,,,,
214,08/23/24 01:45:00  AM,25.902,,,,
215,08/23/24 01:50:00  AM,25.902,,,,
216,08/23/24 01:55:00  AM,26,,,,
217,08/23/24 02:00:00  AM,26,,,,
218,08/23/24 02:05:00  AM,26,,,,
219,08/23/24 02:10:00  AM,26,,,,
220,08/23/24 02:15:00  AM,26,,,,
221,08/23/24 02:20:00  AM,26,,,,
222,08/23/24 02:25:00  AM,26,,,,
223,08/23/24 02:30:00  AM,26,,,,
224,08/23/24 02:35:00  AM,25.902,,,,
225,08/23/24 02:40:00  AM,25.902,,,,
226,08/23/24 02:45:00  AM,25.902,,,,
227,08/23/24 02:50:00  AM,25.805,,,,
228,08/23/24 02:55:00  AM,25.708,,,,
229,08/23/24 03:00:00  AM,25.708,,,,
230,08/23/24 03:05:00  AM,25.61,,,,
231,08/23/24 03:10:00  AM,25.61,,,,
232,08/23/24 03:15:00  AM,25.513,,,,
233,08/23/24 03:20:00  AM,25.416,,,,
234,08/23/24 03:25:00  AM,25.416,,,,
235,08/23/24 03:30:00  AM,25.319,,,,
236,08/23/24 03:35:00  AM,25.319,,,,
237,08/23/24 03:40:00  AM,25.319,,,,
238,08/23/24 03:45:00  AM,25.222,,,,
239,08/23/24 03:50:00  AM,25.222,,,,
240,08/23/24 03:55:00  AM,25.222,,,,
241,08/23/24 04:00:00  AM,25.222,,,,
242,08/23/24 04:05:00  AM,25.222,,,,
243,08/23/24 04:10:00  AM,25.222,,,,
244,08/23/24 04:15:00  AM,25.319,,,,
245,08/23/24 04:20:00  AM,25.319,,,,
246,08/23/24 04:25:00  AM,25.319,,,,
247,08/23/24 04:30:00  AM,25.416,,,,
248,08/23/24 04:35:00  AM,25.416,,,,
249,08/23/24 04:40:00  AM,25.513,,,,
250,08/23/24 04:45:00  AM,25.513,,,,
251,08/23/24 04:50:00  AM,25.61,,,,
252,08/23/24 04:55:00  AM,25.61,,,,
253,08/23/24 05:00:00  AM,25.708,,,,
254,08/23/24 05:05:00  AM,25.708,,,,
255,08/23/24 05:10:00  AM,25.805,,,,
256,08/23/24 05:15:00  AM,25.805,,,,
257,08/23/24 05:20:00  AM,25.902,,,,
258,08/23/24 05:25:00  AM,25.902,,,,
259,08/23/24 05:30:00  AM,25.902,,,,
260,08/23/24 05:35:00  AM,25.902,,,,
261,08/23/24 05:40:00  AM,25.902,,,,
262,08/23/24 05:45:00  AM,25.902,,,,
263,08/23/24 05:50:00  AM,25.902,,,,
264,08/23/24 05:55:00  AM,25.902,,,,
265,08/23/24 06:00:00  AM,25.902,,,,
266,08/23/24 06:05:00  AM,25.805,,,,
267,08/23/24 06:10:00  AM,25.805,,,,
268,08/23/24 06:15:00  AM,25.805,,,,
269,08/23/24 06:20:00  AM,25.708,,,,
270,08/23/24 06:25:00  AM,25.708,,,,
271,08/23/24 06:30:00  AM,25.61,,,,
272,08/23/24 06:35:00  AM,25.61,,,,
273,08/23/24 06:40:00  AM,25.513,,,,
274,08/23/24 06:45:00  AM,25.513,,,,
275,08/23/24 06:50:00  AM,25.416,,,,
276,08/23/24 06:55:00  AM,25.416,,,,
277,08/23/24 07:00:00  AM,25.416,,,,
278,08/23/24 07:05:00  AM,25.319,,,,
279,08/23/24 07:10:00  AM,25.319,,,,
280,08/23/24 07:15:00  AM,25.319,,,,
281,08/23/24 07:20:00  AM,25.319,,,,
282,08/23/24 07:25:00  AM,25.319,,,,
283,08/23/24 07:30:00  AM,25.319,,,,
284,08/23/24 07:35:00  AM,25.319,,,,
285,08/23/24 07:40:00  AM,25.319,,,,
286,08/23/24 07:45:00  AM,25.416,,,,
287,08/23/24 07:50:00  AM,25.416,,,,
288,08/23/24 07:55:00  AM,25.416,,,,
289,08/23/24 08:00:00  AM,25.513,,,,
290,08/23/24 08:05:00  AM,25.513,,,,
291,08/23/24 08:10:00  AM,25.513,,,,
292,08/23/24 08:15:00  AM,25.61,,,,
293,08/23/24 08:20:00  AM,25.708,,,,
294,08/23/24 08:25:00  AM,25.708,,,,
295,08/23/24 08:30:00  AM,25.805,,,,
296,08/23/24 08:35:00  AM,25.805,,,,
297,08/23/24 08:40:00  AM,25.902,,,,
298,08/23/24 08:45:00  AM,25.902,,,,
299,08/23/24 08:50:00  AM,25.902,,,,
300,08/23/24 08:55:00  AM,25.902,,,,
301,08/23/24 09:00:00  AM,26,,,,
302,08/23/24 09:05:00  AM,26,,,,
303,08/23/24 09:10:00  AM,25.902,,,,
304,08/23/24 09:15:00  AM,25.902,,,,
305,08/23/24 09:20:00  AM,25.902,,,,
306,08/23/24 09:25:00  AM,25.902,,,,
307,08/23/24 09:30:00  AM,25.902,,,,
308,08/23/24 09:35:00  AM,25.805,,,,
309,08/23/24 09:40:00  AM,25.805,,,,
310,08/23/24 09:45:00  AM,25.805,,,,
311,08/23/24 09:50:00  AM,25.708,,,,
312,08/23/24 09:55:00  AM,25.708,,,,
313,08/23/24 10:00:00  AM,25.61,,,,
314,08/23/24 10:05:00  AM,25.61,,,,
315,08/23/24 10:10:00  AM,25.513,,,,
316,08/23/24 10:15:00  AM,25.513,,,,
317,08/23/24 10:20:00  AM,25.416,,,,
318,08/23/24 10:25:00  AM,25.416,,,,
319,08/23/24 10:30:00  AM,25.319,,,,
320,08/23/24 10:35:00  AM,25.319,,,,
321,08/23/24 10:40:00  AM,25.319,,,,
322,08/23/24 10:45:00  AM,25.319,,,,
323,08/23/24 10:50:00  AM,25.319,,,,
324,08/23/24 10:55:00  AM,25.319,,,,
325,08/23/24 11:00:00  AM,25.319,,,,
326,08/23/24 11:05:00  AM,25.416,,,,
327,08/23/24 11:10:00  AM,25.416,,,,
328,08/23/24 11:15:00  AM,25.416,,,,
329,08/23/24 11:20:00  AM,25.513,,,,
330,08/23/24 11:25:00  AM,25.513,,,,
331,08/23/24 11:30:00  AM,25.61,,,,
332,08/23/24 11:35:00  AM,25.61,,,,
333,08/23/24 11:40:00  AM,25.708,,,,
334,08/23/24 11:45:00  AM,25.708,,,,
335,08/23/24 11:50:00  AM,25.708,,,,
336,08/23/24 11:55:00  AM,25.805,,,,
337,08/23/24 12:00:00  PM,25.805,,,,
338,08/23/24 12:05:00  PM,25.902,,,,
339,08/23/24 12:10:00  PM,25.902,,,,
340,08/23/24 12:15:00  PM,25.902,,,,
341,08/23/24 12:20:00  PM,25.902,,,,
342,08/23/24 12:25:00  PM,25.902,,,,
343,08/23/24 12:30:00  PM,25.902,,,,
344,08/23/24 12:35:00  PM,25.902,,,,
345,08/23/24 12:40:00  PM,25.902,,,,
346,08/23/24 12:45:00  PM,25.902,,,,
347,08/23/24 12:50:00  PM,25.902,,,,
348,08/23/24 12:55:00  PM,26,,,,
349,08/23/24 01:00:00  PM,26,,,,
350,08/23/24 01:05:00  PM,26,,,,
351,08/23/24 01:10:00  PM,26,,,,
352,08/23/24 01:15:00  PM,26,,,,
353,08/23/24 01:20:00  PM,26,,,,
354,08/23/24 01:25:00  PM,26,,,,
355,08/23/24 01:30:00  PM,26,,,,
356,08/23/24 01:35:00  PM,26,,,,
357,08/23/24 01:40:00  PM,26,,,,
358,08/23/24 01:45:00  PM,26,,,,
359,08/23/24 01:50:00  PM,26,,,,
360,08/23/24 01:55:00  PM,26,,,,
361,08/23/24 02:00:00  PM,25.902,,,,
362,08/23/24 02:05:00  PM,25.805,,,,
363,08/23/24 02:10:00  PM,25.708,,,,
364,08/23/24 02:15:00  PM,25.708,,,,
365,08/23/24 02:20:00  PM,25.61,,,,
366,08/23/24 02:25:00  PM,25.61,,,,
367,08/23/24 02:30:00  PM,25.513,,,,
368,08/23/24 02:35:00  PM,25.513,,,,
369,08/23/24 02:40:00  PM,25.513,,,,
370,08/23/24 02:45:00  PM,25.416,,,,
371,08/23/24 02:50:00  PM,25.416,,,,
372,08/23/24 02:55:00  PM,25.416,,,,
373,08/23/24 03:00:00  PM,25.319,,,,
374,08/23/24 03:05:00  PM,25.319,,,,
375,08/23/24 03:10:00  PM,25.319,,,,
376,08/23/24 03:15:00  PM,25.319,,,,
377,08/23/24 03:20:00  PM,25.319,,,,
378,08/23/24 03:25:00  PM,25.319,,,,
379,08/23/24 03:30:00  PM,25.222,,,,
380,08/23/24 03:35:00  PM,25.222,,,,
381,08/23/24 03:40:00  PM,25.222,,,,
382,08/23/24 03:45:00  PM,25.222,,,,
383,08/23/24 03:50:00  PM,25.222,,,,
384,08/23/24 03:55:00  PM,25.222,,,,
385,08/23/24 04:00:00  PM,25.222,,,,
386,08/23/24 04:05:00  PM,25.222,,,,
387,08/23/24 04:10:00  PM,25.222,,,,
388,08/23/24 04:15:00  PM,25.222,,,,
389,08/23/24 04:20:00  PM,25.222,,,,
390,08/23/24 04:25:00  PM,25.222,,,,
391,08/23/24 04:30:00  PM,25.125,,,,
392,08/23/24 04:35:00  PM,25.222,,,,
393,08/23/24 04:40:00  PM,25.125,,,,
394,08/23/24 04:45:00  PM,25.125,,,,
395,08/23/24 04:50:00  PM,25.125,,,,
396,08/23/24 04:55:00  PM,25.125,,,,
397,08/23/24 05:00:00  PM,25.125,,,,
398,08/23/24 05:05:00  PM,25.125,,,,
399,08/23/24 05:10:00  PM,25.125,,,,
400,08/23/24 05:15:00  PM,25.125,,,,
401,08/23/24 05:20:00  PM,25.125,,,,
402,08/23/24 05:25:00  PM,25.125,,,,
403,08/23/24 05:30:00  PM,25.125,,,,
404,08/23/24 05:35:00  PM,25.125,,,,
405,08/23/24 05:40:00  PM,25.125,,,,
406,08/23/24 05:45:00  PM,25.222,,,,
407,08/23/24 05:50:00  PM,25.222,,,,
408,08/23/24 05:55:00  PM,25.222,,,,
409,08/23/24 06:00:00  PM,25.222,,,,
410,08/23/24 06:05:00  PM,25.222,,,,
411,08/23/24 06:10:00  PM,25.222,,,,
412,08/23/24 06:15:00  PM,25.222,,,,
413,08/23/24 06:20:00  PM,25.222,,,,
414,08/23/24 06:25:00  PM,25.222,,,,
415,08/23/24 06:30:00  PM,25.222,,,,
416,08/23/24 06:35:00  PM,25.222,,,,
417,08/23/24 06:40:00  PM,25.222,,,,
418,08/23/24 06:45:00  PM,25.222,,,,
419,08/23/24 06:50:00  PM,25.222,,,,
420,08/23/24 06:55:00  PM,25.222,,,,
421,08/23/24 07:00:00  PM,25.222,,,,
422,08/23/24 07:05:00  PM,25.222,,,,
423,08/23/24 07:10:00  PM,25.222,,,,
424,08/23/24 07:15:00  PM,25.222,,,,
425,08/23/24 07:20:00  PM,25.222,,,,
426,08/23/24 07:25:00  PM,25.222,,,,
427,08/23/24 07:30:00  PM,25.222,,,,
428,08/23/24 07:35:00  PM,25.222,,,,
429,08/23/24 07:40:00  PM,25.222,,,,
430,08/23/24 07:45:00  PM,25.319,,,,
431,08/23/24 07:50:00  PM,25.319,,,,
432,08/23/24 07:55:00  PM,25.319,,,,
433,08/23/24 08:00:00  PM,25.319,,,,
434,08/23/24 08:05:00  PM,25.319,,,,
435,08/23/24 08:10:00  PM,25.319,,,,
436,08/23/24 08:15:00  PM,25.319,,,,
437,08/23/24 08:20:00  PM,25.319,,,,
438,08/23/24 08:25:00  PM,25.319,,,,
439,08/23/24 08:30:00  PM,25.319,,,,
440,08/23/24 08:35:00  PM,25.319,,,,
441,08/23/24 08:40:00  PM,25.319,,,,
442,08/23/24 08:45:00  PM,25.319,,,,
443,08/23/24 08:50:00  PM,25.319,,,,
444,08/23/24 08:55:00  PM,25.319,,,,
445,08/23/24 09:00:00  PM,25.319,,,,
446,08/23/24 09:05:00  PM,25.319,,,,
447,08/23/24 09:10:00  PM,25.319,,,,
448,08/23/24 09:15:00  PM,25.319,,,,
449,08/23/24 09:20:00  PM,25.319,,,,
450,08/23/24 09:25:00  PM,25.319,,,,
451,08/23/24 09:30:00  PM,25.416,,,,
452,08/23/24 09:35:00  PM,25.416,,,,
453,08/23/24 09:40:00  PM,25.416,,,,
454,08/23/24 09:45:00  PM,25.416,,,,
455,08/23/24 09:50:00  PM,25.416,,,,
456,08/23/24 09:55:00  PM,25.416,,,,
457,08/23/24 10:00:00  PM,25.416,,,,
458,08/23/24 10:05:00  PM,25.416,,,,
459,08/23/24 10:10:00  PM,25.416,,,,
460,08/23/24 10:15:00  PM,25.416,,,,
461,08/23/24 10:20:00  PM,25.416,,,,
462,08/23/24 10:25:00  PM,25.416,,,,
463,08/23/24 10:30:00  PM,25.416,,,,
464,08/23/24 10:35:00  PM,25.416,,,,
465,08/23/24 10:40:00  PM,25.416,,,,
466,08/23/24 10:45:00  PM,25.416,,,,
467,08/23/24 10:50:00  PM,25.416,,,,
468,08/23/24 10:55:00  PM,25.416,,,,
469,08/23/24 11:00:00  PM,25.416,,,,
470,08/23/24 11:05:00  PM,25.416,,,,
471,08/23/24 11:10:00  PM,25.416,,,,
472,08/23/24 11:15:00  PM,25.416,,,,
473,08/23/24 11:20:00  PM,25.416,,,,
474,08/23/24 11:25:00  PM,25.416,,,,
475,08/23/24 11:30:00  PM,25.416,,,,
476,08/23/24 11:35:00  PM,25.416,,,,
477,08/23/24 11:40:00  PM,25.416,,,,
478,08/23/24 11:45:00  PM,25.416,,,,
479,08/23/24 11:50:00  PM,25.416,,,,
480,08/23/24 11:55:00  PM,25.416,,,,
481,08/24/24 12:00:00  AM,25.416,,,,
482,08/24/24 12:05:00  AM,25.416,,,,
483,08/24/24 12:10:00  AM,25.416,,,,
484,08/24/24 12:15:00  AM,25.416,,,,
485,08/24/24 12:20:00  AM,25.416,,,,
486,08/24/24 12:25:00  AM,25.416,,,,
487,08/24/24 12:30:00  AM,25.416,,,,
488,08/24/24 12:35:00  AM,25.416,,,,
489,08/24/24 12:40:00  AM,25.416,,,,
490,08/24/24 12:45:00  AM,25.416,,,,
491,08/24/24 12:50:00  AM,25.416,,,,
492,08/24/24 12:55:00  AM,25.416,,,,
493,08/24/24 01:00:00  AM,25.416,,,,
494,08/24/24 01:05:00  AM,25.416,,,,
495,08/24/24 01:10:00  AM,25.416,,,,
496,08/24/24 01:15:00  AM,25.416,,,,
497,08/24/24 01:20:00  AM,25.416,,,,
498,08/24/24 01:25:00  AM,25.416,,,,
499,08/24/24 01:30:00  AM,25.416,,,,
500,08/24/24 01:35:00  AM,25.416,,,,
501,08/24/24 01:40:00  AM,25.416,,,,
502,08/24/24 01:45:00  AM,25.416,,,,
503,08/24/24 01:50:00  AM,25.416,,,,
504,08/24/24 01:55:00  AM,25.416,,,,
505,08/24/24 02:00:00  AM,25.416,,,,
506,08/24/24 02:05:00  AM,25.416,,,,
507,08/24/24 02:10:00  AM,25.416,,,,
508,08/24/24 02:15:00  AM,25.416,,,,
509,08/24/24 02:20:00  AM,25.416,,,,
510,08/24/24 02:25:00  AM,25.416,,,,
511,08/24/24 02:30:00  AM,25.416,,,,
512,08/24/24 02:35:00  AM,25.416,,,,
513,08/24/24 02:40:00  AM,25.416,,,,
514,08/24/24 02:45:00  AM,25.416,,,,
515,08/24/24 02:50:00  AM,25.416,,,,
516,08/24/24 02:55:00  AM,25.416,,,,
517,08/24/24 03:00:00  AM,25.416,,,,
518,08/24/24 03:05:00  AM,25.416,,,,
519,08/24/24 03:10:00  AM,25.416,,,,
520,08/24/24 03:15:00  AM,25.416,,,,
521,08/24/24 03:20:00  AM,25.416,,,,
522,08/24/24 03:25:00  AM,25.416,,,,
523,08/24/24 03:30:00  AM,25.416,,,,
524,08/24/24 03:35:00  AM,25.416,,,,
525,08/24/24 03:40:00  AM,25.416,,,,
526,08/24/24 03:45:00  AM,25.416,,,,
527,08/24/24 03:50:00  AM,25.416,,,,
528,08/24/24 03:55:00  AM,25.416,,,,
529,08/24/24 04:00:00  AM,25.416,,,,
530,08/24/24 04:05:00  AM,25.416,,,,
531,08/24/24 04:10:00  AM,25.416,,,,
532,08/24/24 04:15:00  AM,25.319,,,,
533,08/24/24 04:20:00  AM,25.416,,,,
534,08/24/24 04:25:00  AM,25.416,,,,
535,08/24/24 04:30:00  AM,25.416,,,,
536,08/24/24 04:35:00  AM,25.319,,,,
537,08/24/24 04:40:00  AM,25.319,,,,
538,08/24/24 04:45:00  AM,25.416,,,,
539,08/24/24 04:50:00  AM,25.416,,,,
540,08/24/24 04:55:00  AM,25.416,,,,
541,08/24/24 05:00:00  AM,25.416,,,,
542,08/24/24 05:05:00  AM,25.416,,,,
543,08/24/24 05:10:00  AM,25.416,,,,
544,08/24/24 05:15:00  AM,25.319,,,,
545,08/24/24 05:20:00  AM,25.319,,,,
546,08/24/24 05:25:00  AM,25.319,,,,
547,08/24/24 05:30:00  AM,25.319,,,,
548,08/24/24 05:35:00  AM,25.319,,,,
549,08/24/24 05:40:00  AM,25.319,,,,
550,08/24/24 05:45:00  AM,25.319,,,,
551,08/24/24 05:50:00  AM,25.319,,,,
