Plot Title: HOBO_Flume2_20240819,,,,,,
#,"Date Time, GMT-03:00","Temp, ¡C (LGR S/N: 1058707, SEN S/N: 1058707)",Host Connected (LGR S/N: 1058707),Coupler Attached (LGR S/N: 1058707),Stopped (LGR S/N: 1058707),End Of File (LGR S/N: 1058707)
50,08/19/24 09:20:00  PM,24.738,,,,
51,08/19/24 09:25:00  PM,24.738,,,,
52,08/19/24 09:30:00  PM,24.738,,,,
53,08/19/24 09:35:00  PM,24.738,,,,
54,08/19/24 09:40:00  PM,24.738,,,,
55,08/19/24 09:45:00  PM,24.738,,,,
56,08/19/24 09:50:00  PM,24.738,,,,
57,08/19/24 09:55:00  PM,24.738,,,,
58,08/19/24 10:00:00  PM,24.738,,,,
59,08/19/24 10:05:00  PM,24.835,,,,
60,08/19/24 10:10:00  PM,24.835,,,,
61,08/19/24 10:15:00  PM,24.835,,,,
62,08/19/24 10:20:00  PM,24.931,,,,
63,08/19/24 10:25:00  PM,24.931,,,,
64,08/19/24 10:30:00  PM,24.931,,,,
65,08/19/24 10:35:00  PM,25.028,,,,
66,08/19/24 10:40:00  PM,25.125,,,,
67,08/19/24 10:45:00  PM,25.222,,,,
68,08/19/24 10:50:00  PM,25.222,,,,
69,08/19/24 10:55:00  PM,25.319,,,,
70,08/19/24 11:00:00  PM,25.319,,,,
71,08/19/24 11:05:00  PM,25.416,,,,
72,08/19/24 11:10:00  PM,25.513,,,,
73,08/19/24 11:15:00  PM,25.61,,,,
74,08/19/24 11:20:00  PM,25.61,,,,
75,08/19/24 11:25:00  PM,25.708,,,,
76,08/19/24 11:30:00  PM,25.805,,,,
77,08/19/24 11:35:00  PM,25.902,,,,
78,08/19/24 11:40:00  PM,25.902,,,,
79,08/19/24 11:45:00  PM,26,,,,
80,08/19/24 11:50:00  PM,26,,,,
81,08/19/24 11:55:00  PM,26,,,,
82,08/20/24 12:00:00  AM,26.097,,,,
83,08/20/24 12:05:00  AM,26.097,,,,
84,08/20/24 12:10:00  AM,26.097,,,,
85,08/20/24 12:15:00  AM,26.097,,,,
86,08/20/24 12:20:00  AM,26.097,,,,
87,08/20/24 12:25:00  AM,26.097,,,,
88,08/20/24 12:30:00  AM,26,,,,
89,08/20/24 12:35:00  AM,26,,,,
90,08/20/24 12:40:00  AM,26,,,,
91,08/20/24 12:45:00  AM,25.902,,,,
92,08/20/24 12:50:00  AM,25.902,,,,
93,08/20/24 12:55:00  AM,25.902,,,,
94,08/20/24 01:00:00  AM,25.805,,,,
95,08/20/24 01:05:00  AM,25.708,,,,
96,08/20/24 01:10:00  AM,25.708,,,,
97,08/20/24 01:15:00  AM,25.61,,,,
98,08/20/24 01:20:00  AM,25.513,,,,
99,08/20/24 01:25:00  AM,25.513,,,,
100,08/20/24 01:30:00  AM,25.513,,,,
101,08/20/24 01:35:00  AM,25.416,,,,
102,08/20/24 01:40:00  AM,25.319,,,,
103,08/20/24 01:45:00  AM,25.319,,,,
104,08/20/24 01:50:00  AM,25.319,,,,
105,08/20/24 01:55:00  AM,25.319,,,,
106,08/20/24 02:00:00  AM,25.222,,,,
107,08/20/24 02:05:00  AM,25.222,,,,
108,08/20/24 02:10:00  AM,25.222,,,,
109,08/20/24 02:15:00  AM,25.222,,,,
110,08/20/24 02:20:00  AM,25.319,,,,
111,08/20/24 02:25:00  AM,25.319,,,,
112,08/20/24 02:30:00  AM,25.319,,,,
113,08/20/24 02:35:00  AM,25.319,,,,
114,08/20/24 02:40:00  AM,25.416,,,,
115,08/20/24 02:45:00  AM,25.416,,,,
116,08/20/24 02:50:00  AM,25.416,,,,
117,08/20/24 02:55:00  AM,25.513,,,,
118,08/20/24 03:00:00  AM,25.513,,,,
119,08/20/24 03:05:00  AM,25.61,,,,
120,08/20/24 03:10:00  AM,25.708,,,,
121,08/20/24 03:15:00  AM,25.708,,,,
122,08/20/24 03:20:00  AM,25.708,,,,
123,08/20/24 03:25:00  AM,25.805,,,,
124,08/20/24 03:30:00  AM,25.902,,,,
125,08/20/24 03:35:00  AM,25.902,,,,
126,08/20/24 03:40:00  AM,25.902,,,,
127,08/20/24 03:45:00  AM,26,,,,
128,08/20/24 03:50:00  AM,26,,,,
129,08/20/24 03:55:00  AM,26,,,,
130,08/20/24 04:00:00  AM,26,,,,
131,08/20/24 04:05:00  AM,26,,,,
132,08/20/24 04:10:00  AM,26,,,,
133,08/20/24 04:15:00  AM,26,,,,
134,08/20/24 04:20:00  AM,26,,,,
135,08/20/24 04:25:00  AM,25.902,,,,
136,08/20/24 04:30:00  AM,25.902,,,,
137,08/20/24 04:35:00  AM,25.902,,,,
138,08/20/24 04:40:00  AM,25.805,,,,
139,08/20/24 04:45:00  AM,25.805,,,,
140,08/20/24 04:50:00  AM,25.708,,,,
141,08/20/24 04:55:00  AM,25.708,,,,
142,08/20/24 05:00:00  AM,25.61,,,,
143,08/20/24 05:05:00  AM,25.513,,,,
144,08/20/24 05:10:00  AM,25.513,,,,
145,08/20/24 05:15:00  AM,25.416,,,,
146,08/20/24 05:20:00  AM,25.416,,,,
147,08/20/24 05:25:00  AM,25.416,,,,
148,08/20/24 05:30:00  AM,25.319,,,,
149,08/20/24 05:35:00  AM,25.319,,,,
150,08/20/24 05:40:00  AM,25.319,,,,
151,08/20/24 05:45:00  AM,25.319,,,,
152,08/20/24 05:50:00  AM,25.319,,,,
153,08/20/24 05:55:00  AM,25.319,,,,
154,08/20/24 06:00:00  AM,25.319,,,,
155,08/20/24 06:05:00  AM,25.319,,,,
156,08/20/24 06:10:00  AM,25.319,,,,
157,08/20/24 06:15:00  AM,25.416,,,,
158,08/20/24 06:20:00  AM,25.416,,,,
159,08/20/24 06:25:00  AM,25.513,,,,
160,08/20/24 06:30:00  AM,25.513,,,,
161,08/20/24 06:35:00  AM,25.513,,,,
162,08/20/24 06:40:00  AM,25.61,,,,
163,08/20/24 06:45:00  AM,25.61,,,,
164,08/20/24 06:50:00  AM,25.708,,,,
165,08/20/24 06:55:00  AM,25.708,,,,
166,08/20/24 07:00:00  AM,25.805,,,,
167,08/20/24 07:05:00  AM,25.805,,,,
168,08/20/24 07:10:00  AM,25.902,,,,
169,08/20/24 07:15:00  AM,25.902,,,,
170,08/20/24 07:20:00  AM,26,,,,
171,08/20/24 07:25:00  AM,26,,,,
172,08/20/24 07:30:00  AM,26,,,,
173,08/20/24 07:35:00  AM,26,,,,
174,08/20/24 07:40:00  AM,26,,,,
175,08/20/24 07:45:00  AM,26,,,,
176,08/20/24 07:50:00  AM,26,,,,
177,08/20/24 07:55:00  AM,26,,,,
178,08/20/24 08:00:00  AM,25.902,,,,
179,08/20/24 08:05:00  AM,25.902,,,,
180,08/20/24 08:10:00  AM,25.902,,,,
181,08/20/24 08:15:00  AM,25.805,,,,
182,08/20/24 08:20:00  AM,25.805,,,,
183,08/20/24 08:25:00  AM,25.708,,,,
184,08/20/24 08:30:00  AM,25.708,,,,
185,08/20/24 08:35:00  AM,25.61,,,,
186,08/20/24 08:40:00  AM,25.61,,,,
187,08/20/24 08:45:00  AM,25.513,,,,
188,08/20/24 08:50:00  AM,25.513,,,,
189,08/20/24 08:55:00  AM,25.416,,,,
190,08/20/24 09:00:00  AM,25.416,,,,
191,08/20/24 09:05:00  AM,25.319,,,,
192,08/20/24 09:10:00  AM,25.319,,,,
193,08/20/24 09:15:00  AM,25.319,,,,
194,08/20/24 09:20:00  AM,25.319,,,,
195,08/20/24 09:25:00  AM,25.319,,,,
196,08/20/24 09:30:00  AM,25.319,,,,
197,08/20/24 09:35:00  AM,25.319,,,,
198,08/20/24 09:40:00  AM,25.319,,,,
199,08/20/24 09:45:00  AM,25.416,,,,
200,08/20/24 09:50:00  AM,25.416,,,,
201,08/20/24 09:55:00  AM,25.416,,,,
202,08/20/24 10:00:00  AM,25.513,,,,
203,08/20/24 10:05:00  AM,25.513,,,,
204,08/20/24 10:10:00  AM,25.61,,,,
205,08/20/24 10:15:00  AM,25.61,,,,
206,08/20/24 10:20:00  AM,25.61,,,,
207,08/20/24 10:25:00  AM,25.61,,,,
208,08/20/24 10:30:00  AM,25.61,,,,
209,08/20/24 10:35:00  AM,25.61,,,,
210,08/20/24 10:40:00  AM,25.708,,,,
211,08/20/24 10:45:00  AM,25.708,,,,
212,08/20/24 10:50:00  AM,25.708,,,,
213,08/20/24 10:55:00  AM,25.708,,,,
214,08/20/24 11:00:00  AM,25.708,,,,
215,08/20/24 11:05:00  AM,25.708,,,,
216,08/20/24 11:10:00  AM,25.708,,,,
217,08/20/24 11:15:00  AM,25.708,,,,
218,08/20/24 11:20:00  AM,25.708,,,,
219,08/20/24 11:25:00  AM,25.708,,,,
220,08/20/24 11:30:00  AM,25.708,,,,
221,08/20/24 11:35:00  AM,25.708,,,,
222,08/20/24 11:40:00  AM,25.708,,,,
223,08/20/24 11:45:00  AM,25.708,,,,
224,08/20/24 11:50:00  AM,25.805,,,,
225,08/20/24 11:55:00  AM,25.805,,,,
226,08/20/24 12:00:00  PM,25.805,,,,
227,08/20/24 12:05:00  PM,25.805,,,,
228,08/20/24 12:10:00  PM,25.805,,,,
229,08/20/24 12:15:00  PM,25.805,,,,
230,08/20/24 12:20:00  PM,25.805,,,,
231,08/20/24 12:25:00  PM,25.805,,,,
232,08/20/24 12:30:00  PM,25.805,,,,
233,08/20/24 12:35:00  PM,25.805,,,,
234,08/20/24 12:40:00  PM,25.805,,,,
235,08/20/24 12:45:00  PM,25.902,,,,
236,08/20/24 12:50:00  PM,25.902,,,,
237,08/20/24 12:55:00  PM,25.902,,,,
238,08/20/24 01:00:00  PM,25.902,,,,
239,08/20/24 01:05:00  PM,25.902,,,,
240,08/20/24 01:10:00  PM,25.902,,,,
241,08/20/24 01:15:00  PM,25.902,,,,
242,08/20/24 01:20:00  PM,25.902,,,,
243,08/20/24 01:25:00  PM,25.902,,,,
244,08/20/24 01:30:00  PM,25.902,,,,
245,08/20/24 01:35:00  PM,25.902,,,,
246,08/20/24 01:40:00  PM,25.902,,,,
247,08/20/24 01:45:00  PM,25.902,,,,
248,08/20/24 01:50:00  PM,25.902,,,,
249,08/20/24 01:55:00  PM,25.902,,,,
250,08/20/24 02:00:00  PM,25.902,,,,
251,08/20/24 02:05:00  PM,25.902,,,,
252,08/20/24 02:10:00  PM,26,,,,
253,08/20/24 02:15:00  PM,26,,,,
254,08/20/24 02:20:00  PM,26,,,,
255,08/20/24 02:25:00  PM,26,,,,
256,08/20/24 02:30:00  PM,26,,,,
257,08/20/24 02:35:00  PM,26,,,,
258,08/20/24 02:40:00  PM,26.097,,,,
259,08/20/24 02:45:00  PM,26.097,,,,
260,08/20/24 02:50:00  PM,26.097,,,,
261,08/20/24 02:55:00  PM,26.097,,,,
262,08/20/24 03:00:00  PM,26.097,,,,
263,08/20/24 03:05:00  PM,26.097,,,,
264,08/20/24 03:10:00  PM,26,,,,
265,08/20/24 03:15:00  PM,26,,,,
266,08/20/24 03:20:00  PM,26,,,,
267,08/20/24 03:25:00  PM,25.902,,,,
268,08/20/24 03:30:00  PM,25.902,,,,
269,08/20/24 03:35:00  PM,25.902,,,,
270,08/20/24 03:40:00  PM,25.805,,,,
271,08/20/24 03:45:00  PM,25.805,,,,
272,08/20/24 03:50:00  PM,25.708,,,,
273,08/20/24 03:55:00  PM,25.708,,,,
274,08/20/24 04:00:00  PM,25.61,,,,
275,08/20/24 04:05:00  PM,25.61,,,,
276,08/20/24 04:10:00  PM,25.513,,,,
277,08/20/24 04:15:00  PM,25.513,,,,
278,08/20/24 04:20:00  PM,25.416,,,,
279,08/20/24 04:25:00  PM,25.416,,,,
280,08/20/24 04:30:00  PM,25.416,,,,
281,08/20/24 04:35:00  PM,25.416,,,,
282,08/20/24 04:40:00  PM,25.416,,,,
283,08/20/24 04:45:00  PM,25.416,,,,
284,08/20/24 04:50:00  PM,25.416,,,,
285,08/20/24 04:55:00  PM,25.416,,,,
286,08/20/24 05:00:00  PM,25.416,,,,
287,08/20/24 05:05:00  PM,25.513,,,,
288,08/20/24 05:10:00  PM,25.513,,,,
289,08/20/24 05:15:00  PM,25.513,,,,
290,08/20/24 05:20:00  PM,25.61,,,,
291,08/20/24 05:25:00  PM,25.61,,,,
292,08/20/24 05:30:00  PM,25.708,,,,
293,08/20/24 05:35:00  PM,25.708,,,,
294,08/20/24 05:40:00  PM,25.805,,,,
295,08/20/24 05:45:00  PM,25.805,,,,
296,08/20/24 05:50:00  PM,25.902,,,,
297,08/20/24 05:55:00  PM,25.902,,,,
